index,stars
30088,4.084957656778926
30089,3.62
30090,3.71
30091,3.29
30092,4.43
30093,3.15
30094,3.14
30095,3.43
30096,3.5
30097,3.63
30098,3.91
30099,1.0
30100,3.8458600708793265
30101,3.76
30102,4.018966781333887
30103,3.333690613921136
30104,3.67
30105,1.0
30106,3.1919622800379575
30107,3.894488689953751
30108,4.2
30109,3.41
30110,4.65
30111,4.389766979638171
30112,2.948416305112421
30113,3.195594681641565
30114,3.79
30115,4.263910402106022
30116,3.96
30117,3.1269589082644758
30118,4.25
30119,4.680950537433093
30120,3.1
30121,4.25
30122,3.789263550872544
30123,3.7
30124,4.097808450134032
30125,4.244813622171575
30126,4.33
30127,3.33246378948643
30128,3.371350079085344
30129,3.93
30130,3.72
30131,4.0
30132,3.810659503210519
30133,3.8
30134,4.0
30135,3.57
30136,4.2722901179470245
30137,3.671365360617903
30138,3.68
30139,3.5157832949066004
30140,4.8
30141,4.802035020482059
30142,4.42
30143,3.19
30144,3.82
30145,3.348370024973968
30146,4.32
30147,3.8296563496290115
30148,4.25
30149,4.43
30150,4.5
30151,2.521661528359859
30152,3.03
30153,1.0
30154,4.19
30155,3.51
30156,4.25
30157,3.230621362033661
30158,3.69
30159,3.65
30160,1.0
30161,3.92
30162,3.2528440381194557
30163,3.86
30164,3.0193999893853407
30165,3.7801758234233995
30166,4.8
30167,3.91209614518556
30168,4.75
30169,4.07
30170,4.0
30171,4.196610361477418
30172,4.61
30173,4.72775871679385
30174,3.3309566735451583
30175,2.42
30176,3.0
30177,3.68
30178,3.429754025078273
30179,4.21
30180,3.4173590454744205
30181,3.71
30182,4.0
30183,3.200373412437035
30184,4.0
30185,3.8386903816872704
30186,3.4585857624212553
30187,3.93
30188,4.17
30189,3.9
30190,3.43
30191,4.022403794438847
30192,5.0
30193,3.6555452298606643
30194,1.7361782157868861
30195,3.6337998003199052
30196,3.7473166469535206
30197,3.92
30198,3.57
30199,4.0
30200,3.408006771384277
30201,3.0209212162046266
30202,3.22925199072121
30203,4.243400533866446
30204,3.0
30205,5.0
30206,5.0
30207,4.448152382617213
30208,3.3336997798051273
30209,3.6
30210,4.674307499624494
30211,2.9962869119623425
30212,4.21
30213,3.088619361873713
30214,3.2907823503408493
30215,4.33
30216,3.8848642844911625
30217,3.0
30218,3.7291132400214053
30219,3.76
30220,4.54
30221,2.34
30222,4.14
30223,4.010251873368596
30224,3.941564156199419
30225,4.292648014148631
30226,4.19
30227,3.83
30228,4.0752158000214775
30229,3.856108968043469
30230,4.27829423706359
30231,2.44
30232,3.8
30233,4.612552431705454
30234,4.174938066201315
30235,5.0
30236,4.224137419195971
30237,3.14
30238,3.4785578960369357
30239,3.529396287134568
30240,3.82
30241,4.05
30242,3.481237258639523
30243,3.7472547645844867
30244,4.119300714917909
30245,3.5184282792870643
30246,4.09051900327091
30247,3.702070691415982
30248,4.0
30249,1.0
30250,3.83
30251,3.8273009352128615
30252,2.6
30253,3.64
30254,4.450566073252591
30255,4.41
30256,2.0
30257,3.0
30258,4.0
30259,3.6586507542235185
30260,4.0
30261,4.67
30262,5.0
30263,3.39
30264,3.7725916778442845
30265,2.77
30266,3.6192667891207444
30267,5.000000000000001
30268,4.25
30269,3.52
30270,3.71
30271,3.94
30272,4.1107792430074275
30273,4.492636918108954
30274,1.78
30275,4.01
30276,3.9226615366547937
30277,3.36
30278,3.1963356067043125
30279,5.0
30280,5.0
30281,3.74
30282,3.8
30283,3.9649022161670264
30284,4.71
30285,4.39
30286,3.7466405903553004
30287,4.342011965188229
30288,5.0
30289,2.9
30290,4.25124852242693
30291,4.16
30292,4.36
30293,3.9717883570605363
30294,4.13
30295,4.520793094509044
30296,4.33
30297,4.21
30298,4.44
30299,3.5557695492668904
30300,3.69
30301,3.85
30302,4.522637296329352
30303,4.04
30304,3.22
30305,4.72
30306,3.87
30307,3.43
30308,3.3401623080660467
30309,3.9159895097920683
30310,5.0
30311,3.6
30312,3.931911138962698
30313,2.548106377490932
30314,4.110243216971257
30315,2.08
30316,3.16
30317,1.5
30318,3.87
30319,4.0
30320,3.245995552322931
30321,4.19
30322,4.49
30323,4.13
30324,4.8
30325,3.36
30326,3.7162478450013885
30327,4.0029054502094015
30328,2.99569371769465
30329,4.18
30330,5.0
30331,4.33
30332,3.56
30333,3.3052188848123003
30334,4.17
30335,3.93
30336,1.0
30337,2.6728550915140494
30338,2.23
30339,3.95
30340,2.6381055994010842
30341,3.204512153461764
30342,3.6
30343,4.14
30344,3.43
30345,3.957068577863557
30346,4.460093372353876
30347,3.67
30348,3.61
30349,2.67
30350,3.0565533261486957
30351,4.3
30352,4.2
30353,2.4
30354,3.2074001282667135
30355,4.15
30356,3.57
30357,4.25
30358,4.810158579089328
30359,2.482221263779681
30360,3.83
30361,4.35
30362,2.999231811626878
30363,3.87
30364,4.39
30365,4.55
30366,4.048068191756614
30367,3.93
30368,4.0
30369,4.07
30370,4.098583180366425
30371,2.80479511131705
30372,5.0
30373,4.1750939172381925
30374,5.0
30375,3.822334118643428
30376,3.4811087810430545
30377,3.5
30378,3.85
30379,5.0
30380,3.222083993214239
30381,3.013260910240109
30382,4.755641914608139
30383,3.84
30384,4.283139347502825
30385,4.55
30386,3.6
30387,3.9900865787977353
30388,4.0
30389,5.0
30390,3.39
30391,3.96
30392,4.0
30393,3.831180178048588
30394,3.73
30395,5.0
30396,3.77
30397,3.88
30398,4.999999999999999
30399,5.0
30400,3.19
30401,3.71
30402,4.71
30403,1.0
30404,3.91
30405,3.71
30406,5.0
30407,3.6545395921533808
30408,3.67
30409,2.86
30410,4.17
30411,4.048971372562216
30412,2.15440755474038
30413,3.61
30414,4.31
30415,4.6
30416,4.139261228692047
30417,3.6433089242823296
30418,3.6057603902842925
30419,3.0
30420,3.1434202509291365
30421,3.36
30422,4.27
30423,3.67
30424,4.35
30425,4.33
30426,3.64
30427,3.9988835043447075
30428,4.0
30429,2.96
30430,5.0
30431,4.71
30432,4.19
30433,4.88
30434,1.559799023033932
30435,3.865983278457206
30436,3.846688354621137
30437,4.60019770888899
30438,3.9936580031625564
30439,3.220436960147145
30440,4.34
30441,2.12
30442,3.85
30443,3.74
30444,3.391394363478936
30445,4.0
30446,4.0
30447,5.0
30448,4.56
30449,3.46
30450,4.08
30451,4.537994847472774
30452,4.199280186722422
30453,4.0
30454,2.73
30455,4.656015593319394
30456,3.7641147233965304
30457,3.883834251299963
30458,4.43
30459,1.5
30460,3.95
30461,3.75
30462,3.9086263808693764
30463,3.18
30464,4.0
30465,4.73
30466,4.31
30467,3.83
30468,4.36
30469,3.6
30470,2.91
30471,3.95
30472,4.117112173773893
30473,4.28
30474,2.2
30475,1.4876473228352523
30476,3.29
30477,3.57
30478,3.4230622377397446
30479,3.2245806406730653
30480,3.8833205483657705
30481,3.9197426425629063
30482,3.95
30483,3.78
30484,3.0
30485,4.0
30486,3.6835932990147913
30487,4.05
30488,4.159392005022562
30489,3.5714918385340337
30490,3.84
30491,3.0000000000000004
30492,4.54
30493,4.565790849849966
30494,5.0
30495,4.02
30496,2.33
30497,4.758122556985323
30498,3.83
30499,3.855471800264035
30500,2.936863873087606
30501,4.0
30502,3.85
30503,3.88
30504,4.33
30505,3.78
30506,4.26
30507,4.08
30508,4.02
30509,3.9307728234671666
30510,3.73
30511,3.67
30512,3.47
30513,3.84
30514,2.9999999999999996
30515,3.92
30516,4.122718752328251
30517,3.55
30518,2.0
30519,3.597273548113493
30520,4.3232979457330805
30521,4.15
30522,4.67
30523,4.60603400921535
30524,4.07
30525,3.87
30526,3.4484113820558977
30527,3.7083838080993408
30528,4.26
30529,4.75
30530,3.808143900812828
30531,4.252889035060484
30532,4.0
30533,4.0
30534,3.8873482090389357
30535,3.837324635616506
30536,3.1571594526191142
30537,4.55
30538,3.8664471251500374
30539,4.6
30540,3.5324989889954734
30541,4.6
30542,1.0
30543,2.25
30544,3.44
30545,4.22
30546,3.66
30547,3.60911882463535
30548,5.0
30549,4.67
30550,4.0
30551,4.75
30552,3.5
30553,5.0
30554,3.0
30555,3.306006506194586
30556,3.0
30557,4.042581749035301
30558,4.180988670304826
30559,4.48
30560,5.0
30561,3.9334489366485137
30562,3.659988386408046
30563,3.5332011402636563
30564,3.75
30565,5.0
30566,3.94
30567,4.33
30568,5.0
30569,2.33
30570,3.85
30571,3.9
30572,4.1
30573,3.92
30574,3.655304921365529
30575,4.15
30576,4.89
30577,3.2666311785800572
30578,4.19
30579,4.564995720393697
30580,3.3200989783415182
30581,3.645001786637795
30582,3.27
30583,3.127465124554927
30584,3.798558289280528
30585,4.24
30586,4.67
30587,5.0
30588,1.9202859264022911
30589,4.3457445888357435
30590,3.89
30591,4.398550067679384
30592,3.29
30593,5.0
30594,4.646401854078535
30595,3.51
30596,3.289571076106668
30597,2.90499972485024
30598,4.479370248906643
30599,4.175302860115863
30600,5.0
30601,4.24
30602,3.027910449798245
30603,1.0
30604,5.0
30605,4.41
30606,4.5
30607,4.193143693162997
30608,3.3158751007458145
30609,3.6185822010643776
30610,3.36
30611,4.35
30612,3.917942331308506
30613,3.98377641930932
30614,1.3330884566161254
30615,4.27
30616,3.63
30617,3.7
30618,3.4045738274716992
30619,4.67
30620,2.96
30621,3.77
30622,3.5296075149576596
30623,4.19
30624,4.14
30625,3.767777960941569
30626,3.71
30627,3.154010399962176
30628,3.13223487870557
30629,2.0622923496358965
30630,2.22
30631,3.6824009910849584
30632,3.9153994531268763
30633,3.67
30634,4.67
30635,4.11
30636,3.31
30637,4.27
30638,2.796223387612969
30639,5.0
30640,3.3097544534170003
30641,4.57
30642,4.35
30643,3.9285618888338116
30644,3.755889180033686
30645,3.7834900823497284
30646,4.65
30647,4.21
30648,3.93
30649,3.38
30650,3.1605506959412386
30651,3.52
30652,2.75
30653,3.5
30654,4.55
30655,4.513601233900253
30656,3.9
30657,3.69
30658,5.0
30659,3.9354342373101407
30660,2.67
30661,3.82
30662,4.0
30663,3.57
30664,3.3007393620766488
30665,3.559899596296135
30666,4.068601458256738
30667,4.62
30668,3.96
30669,3.95
30670,3.2497244701098094
30671,4.85
30672,3.599970295853827
30673,2.9918252836619392
30674,4.63
30675,4.568304584588665
30676,4.056852910948695
30677,3.16
30678,4.124242724627471
30679,4.2
30680,4.09
30681,4.67
30682,3.8897091356498414
30683,4.18
30684,4.45
30685,2.87
30686,3.5840323715884583
30687,3.63
30688,5.0
30689,4.25
30690,3.81
30691,4.187428954879864
30692,3.96
30693,4.56
30694,4.16
30695,2.25
30696,3.87
30697,4.157591379265207
30698,3.7
30699,1.0
30700,4.29
30701,3.85
30702,3.77
30703,3.664691950788512
30704,4.382416716209166
30705,3.95
30706,3.6577491373739064
30707,4.359068596013216
30708,3.6696979664370164
30709,3.5757519978036383
30710,4.7069244180830845
30711,4.320579780213335
30712,4.08
30713,3.74
30714,4.38
30715,4.81
30716,3.66
30717,4.104084965665938
30718,3.8324206201963427
30719,2.67
30720,4.0
30721,4.13
30722,4.0
30723,4.21
30724,4.4817309328586346
30725,4.04
30726,3.946788735070108
30727,4.61
30728,3.8711501249107094
30729,5.0
30730,3.73
30731,5.0
30732,3.44
30733,3.98
30734,4.5
30735,2.0
30736,3.5
30737,4.0
30738,2.6
30739,3.33
30740,4.5758749656343936
30741,4.009177676698663
30742,4.0
30743,4.19
30744,2.9461989484123983
30745,3.6894719031103476
30746,3.304967073810086
30747,4.999999999999999
30748,5.0
30749,4.38
30750,3.0
30751,3.675994750843036
30752,4.03
30753,3.32
30754,4.19
30755,2.9124684321877035
30756,4.14
30757,4.0
30758,3.077644068508232
30759,3.91
30760,3.64
30761,4.547738082332103
30762,2.812376919520166
30763,5.0
30764,3.85
30765,3.21
30766,3.4326599614566726
30767,3.74
30768,3.33
30769,3.8137319477370806
30770,4.999999999999999
30771,1.0
30772,4.64
30773,4.381213517825926
30774,3.876747793534857
30775,3.5829693227833532
30776,4.53
30777,4.12
30778,3.82
30779,3.33
30780,3.84
30781,3.5601115028773
30782,2.67
30783,3.42
30784,4.59
30785,4.058565161952552
30786,3.83
30787,3.46
30788,1.4734485379539437
30789,4.17
30790,4.043268702055529
30791,3.85
30792,4.0
30793,4.07
30794,4.88
30795,3.48
30796,3.904095882249833
30797,4.29
30798,3.15
30799,3.716942493038223
30800,4.260388638698903
30801,3.99
30802,3.0
30803,3.67
30804,3.6094575067089405
30805,4.091582618752575
30806,4.03
30807,4.04
30808,3.304145829724589
30809,4.123158887255009
30810,3.23
30811,4.35
30812,4.04
30813,2.86
30814,4.15
30815,4.19
30816,3.66
30817,3.88
30818,4.42
30819,3.76
30820,4.22
30821,3.0
30822,3.984141546316822
30823,3.82
30824,3.93
30825,5.0
30826,4.0
30827,3.5494779299561623
30828,3.7415332230527345
30829,3.0
30830,3.745850261148586
30831,3.249226181384844
30832,3.484223517346816
30833,2.33
30834,3.425638271005669
30835,5.0
30836,5.000000000000001
30837,3.95
30838,3.71
30839,3.82
30840,3.67
30841,3.730082519163454
30842,3.658571408500385
30843,5.0
30844,3.881165081045507
30845,4.2056700588413385
30846,3.65
30847,3.9748345358101784
30848,2.5841755212004314
30849,3.84
30850,3.305944529053375
30851,3.809906958041493
30852,4.115736382523314
30853,5.0
30854,4.1
30855,4.170017406670595
30856,3.54
30857,4.21
30858,3.0958839911636375
30859,2.0
30860,3.311402769489346
30861,5.0
30862,4.64
30863,3.22
30864,3.325520497089048
30865,2.75
30866,4.257341518396304
30867,2.7205745384990943
30868,4.17
30869,3.81
30870,3.24
30871,4.369972737889874
30872,3.92
30873,3.38
30874,3.94
30875,4.255189828028801
30876,3.71
30877,2.71
30878,3.45
30879,4.25
30880,4.254548618738206
30881,3.676042497434163
30882,3.98
30883,4.27
30884,4.09
30885,5.0
30886,3.86
30887,5.0
30888,3.7168444919106762
30889,5.0
30890,3.313901572224019
30891,3.783755143042256
30892,3.6447982750079255
30893,3.973569385006174
30894,4.19
30895,3.95
30896,3.88
30897,3.5341880658952807
30898,4.49052907347266
30899,4.552451814951187
30900,4.5
30901,3.4
30902,3.538345380568186
30903,5.0
30904,3.57
30905,3.7215420643874433
30906,4.0
30907,4.18
30908,4.434622344769206
30909,3.6224779573262404
30910,4.8
30911,3.327698088688008
30912,4.080388090371269
30913,5.0
30914,3.53
30915,3.949510094858283
30916,3.4093928222575314
30917,3.9059980310643487
30918,1.0
30919,3.53
30920,4.24
30921,3.57
30922,5.0
30923,3.92
30924,4.0
30925,3.426910149531361
30926,4.04
30927,1.0
30928,4.07
30929,3.87
30930,3.85
30931,1.0
30932,5.0
30933,4.2
30934,3.497604749428062
30935,4.16
30936,3.8442418194200583
30937,4.087173674840361
30938,3.774744302901592
30939,3.829372557775483
30940,3.5718231227679964
30941,4.22
30942,3.0672987523474644
30943,3.9819854028288293
30944,1.0
30945,3.57
30946,3.36
30947,3.26
30948,3.69
30949,4.16
30950,1.664533662319985
30951,3.5
30952,4.2
30953,3.675912589553763
30954,3.0482925836525183
30955,3.77
30956,2.71
30957,5.0
30958,4.61
30959,3.73
30960,3.7862510983896764
30961,4.0
30962,3.0
30963,3.9735193755079883
30964,4.6361243945178465
30965,4.17
30966,4.0
30967,1.685098660441964
30968,3.78
30969,4.5
30970,1.0
30971,4.05
30972,1.71
30973,3.77
30974,4.795168897454544
30975,4.2
30976,4.31
30977,4.42
30978,4.0
30979,4.63
30980,4.7019557956295985
30981,4.11
30982,3.52
30983,3.6
30984,3.76
30985,3.69
30986,4.152004482804867
30987,3.979702026822442
30988,4.39
30989,4.16
30990,4.4972156856398495
30991,3.29
30992,2.5
30993,3.48
30994,3.903709326171339
30995,3.288210804773541
30996,4.146552881623566
30997,2.39368933818701
30998,3.64
30999,4.237052386070554
31000,3.904526504789439
31001,5.0
31002,3.84
31003,2.53
31004,3.67
31005,3.531102243953786
31006,4.126756782183156
31007,5.0
31008,4.07
31009,3.0156862373290827
31010,3.67
31011,4.33
31012,2.86
31013,2.84
31014,4.5
31015,3.71
31016,3.620590784942744
31017,3.7165970611303973
31018,3.42
31019,5.0
31020,5.0
31021,3.97
31022,3.67
31023,3.4953003681120776
31024,3.2338556913819754
31025,2.738930759551259
31026,5.0
31027,4.17
31028,4.2
31029,4.515080452383451
31030,4.132400446465116
31031,4.0
31032,5.0
31033,4.135928840878125
31034,3.86
31035,4.42
31036,4.054123132972472
31037,3.9432526694557213
31038,4.0115278823288
31039,3.158065020074543
31040,3.69
31041,4.67
31042,5.0
31043,4.31
31044,3.11
31045,4.0
31046,3.9289890715928966
31047,3.4066335870867963
31048,5.0
31049,3.38
31050,4.29
31051,4.65
31052,4.15
31053,3.62
31054,4.033694991964822
31055,3.8781585914272547
31056,4.0
31057,3.6676911677432864
31058,3.6052049765189835
31059,4.25
31060,3.56
31061,3.3040156797448588
31062,4.5
31063,4.165126464037268
31064,3.25
31065,4.194630533125623
31066,4.04
31067,2.95
31068,3.509495486830338
31069,4.51
31070,4.256055132400631
31071,4.67
31072,3.5693591825957194
31073,3.3710688393334185
31074,3.4876609809572594
31075,3.43
31076,3.5205852600106735
31077,3.79
31078,3.8528364505376893
31079,4.0
31080,4.42
31081,3.979354986374493
31082,4.75
31083,3.870624674501491
31084,4.41
31085,3.1064659710410147
31086,3.49
31087,4.0
31088,3.55
31089,1.0
31090,3.57
31091,3.4634164850505273
31092,3.81
31093,3.8
31094,4.22
31095,4.230028723516707
31096,3.6115018578031166
31097,4.057739058913562
31098,3.4
31099,3.98
31100,4.21
31101,4.0
31102,3.971609775487407
31103,4.363015537712163
31104,3.9
31105,4.24
31106,5.0
31107,3.93
31108,4.145044066126745
31109,3.93
31110,3.17
31111,3.8645411132427134
31112,4.36
31113,4.7069168037865445
31114,3.8
31115,1.0
31116,4.572299437141989
31117,3.93
31118,3.9326541423455543
31119,3.0
31120,5.0
31121,4.0
31122,3.5353608295851315
31123,3.46
31124,3.0
31125,3.89
31126,5.0
31127,3.74
31128,3.82
31129,3.268504485599567
31130,2.45
31131,4.69
31132,3.0
31133,3.75
31134,4.774899919842995
31135,5.0
31136,3.39
31137,4.24
31138,2.23
31139,3.4857655958222007
31140,3.0
31141,5.000000000000001
31142,2.25
31143,4.846107444513919
31144,2.91
31145,3.3184895723513894
31146,4.16
31147,2.9693142143429356
31148,3.915831353318808
31149,4.53
31150,4.5666125027239906
31151,2.0
31152,3.63
31153,3.153532240557832
31154,4.2122484638695274
31155,3.498817105036301
31156,3.3445820121786203
31157,3.87
31158,5.0
31159,3.99
31160,4.62
31161,4.472196998336765
31162,4.11
31163,5.0
31164,3.613227566783888
31165,3.56
31166,2.9796184706257574
31167,5.0
31168,3.85
31169,5.0
31170,3.67
31171,4.0
31172,2.18
31173,4.11
31174,3.63
31175,3.516947640642075
31176,4.022869071121984
31177,5.0
31178,4.0
31179,3.67
31180,4.0
31181,2.59
31182,4.816645060290089
31183,3.75
31184,4.29
31185,1.5
31186,4.096632438684369
31187,4.243630967018635
31188,3.9622923125802534
31189,4.174689770806848
31190,4.29
31191,5.0
31192,4.07
31193,3.91
31194,3.69
31195,4.6
31196,3.639517763545762
31197,5.0
31198,4.470809942170052
31199,1.0
31200,3.67
31201,4.27
31202,4.54
31203,3.742702600829408
31204,3.87
31205,4.82
31206,4.098803590354768
31207,3.0190201937228247
31208,3.2739782179710817
31209,5.0
31210,2.87
31211,2.0
31212,4.14
31213,3.67
31214,5.0
31215,2.44
31216,4.431369390245186
31217,3.5679990072928596
31218,3.61
31219,3.4438493795489644
31220,4.19
31221,2.82
31222,3.7893201043836475
31223,3.2681209003117373
31224,4.43
31225,3.01416526154454
31226,3.75
31227,3.84
31228,4.365037069980039
31229,3.0
31230,5.0
31231,4.04
31232,4.148542358180588
31233,3.768172638992554
31234,4.25
31235,4.507146809980091
31236,4.31
31237,3.4081037807896135
31238,4.154848729247656
31239,3.1735646007512934
31240,4.745547712940162
31241,4.226535087237399
31242,3.86
31243,4.5
31244,4.0
31245,3.46
31246,2.81
31247,1.0
31248,3.43
31249,2.7195335824773474
31250,4.2
31251,4.54
31252,4.71
31253,3.687688611887264
31254,3.782073792554203
31255,4.28
31256,3.918125693608521
31257,4.21
31258,3.87
31259,3.89
31260,4.0
31261,2.0
31262,4.33
31263,4.18
31264,2.97128465354161
31265,3.682082043922327
31266,4.68
31267,5.0
31268,4.2
31269,3.9395365971929643
31270,3.5776340933790878
31271,5.0
31272,3.2708832904772
31273,2.800511064104134
31274,4.11
31275,4.7
31276,5.0
31277,4.35
31278,3.27691337932298
31279,3.0
31280,4.29
31281,3.91
31282,3.88
31283,4.71
31284,3.6
31285,3.0525397319021033
31286,4.35
31287,3.4121361870705926
31288,3.9
31289,4.061997209501531
31290,3.98
31291,4.44
31292,4.023543971913622
31293,4.02
31294,4.0652231325273815
31295,3.6
31296,3.881596791003052
31297,5.0
31298,4.19
31299,5.0
31300,5.0
31301,2.908141703046728
31302,3.47
31303,4.435248521856087
31304,3.7792265897298547
31305,3.75
31306,3.49
31307,3.5975634087687727
31308,4.5
31309,3.348131527678292
31310,4.03
31311,3.5007661522421754
31312,3.0000000000000004
31313,3.0
31314,4.2
31315,5.0
31316,4.25
31317,5.0
31318,3.94
31319,4.14
31320,3.57
31321,4.0
31322,4.13
31323,4.697501922802983
31324,4.56
31325,3.67
31326,2.94
31327,5.0
31328,3.0
31329,4.196020233439235
31330,3.72
31331,3.5
31332,1.0
31333,4.432749483386748
31334,3.558570788072665
31335,3.16
31336,2.8472404390540134
31337,4.46
31338,3.523474628457138
31339,3.9972300482448726
31340,4.09
31341,3.41
31342,4.26
31343,3.86
31344,3.12
31345,4.28
31346,3.85
31347,4.210186041874908
31348,3.5
31349,3.92
31350,4.195010357438687
31351,3.57
31352,4.0
31353,3.7
31354,4.105425196655432
31355,4.08
31356,3.8715131739232067
31357,4.0
31358,4.348748101279716
31359,4.335870763519261
31360,3.91
31361,3.23
31362,2.9887830436242337
31363,3.718361737122493
31364,3.139555984339382
31365,3.7
31366,4.59
31367,3.6436383161591994
31368,3.917357399164524
31369,3.35
31370,3.35
31371,3.61
31372,5.0
31373,4.5
31374,3.6
31375,4.69
31376,4.113394331657962
31377,2.71
31378,2.91
31379,3.74
31380,4.064990735905582
31381,3.63
31382,4.279623167507048
31383,3.86
31384,3.5
31385,2.7896989158864494
31386,3.8292650625879285
31387,2.67
31388,3.749699012443105
31389,2.9092973372790847
31390,3.98321666384086
31391,1.67
31392,2.3838327269106556
31393,2.0
31394,4.0
31395,3.31
31396,3.95
31397,4.28
31398,3.73
31399,5.0
31400,3.17
31401,3.36
31402,3.296063877301362
31403,4.04
31404,4.07
31405,3.57
31406,3.6
31407,3.92
31408,2.9709983251800307
31409,3.559497154563887
31410,3.19
31411,3.5
31412,3.7
31413,3.9267794729496375
31414,4.05
31415,5.0
31416,4.42
31417,4.02
31418,4.611047777673657
31419,2.9463913255003136
31420,4.315780029559743
31421,4.416317509821975
31422,4.47
31423,4.78
31424,4.0
31425,4.85729568404976
31426,4.0262652129267416
31427,4.12
31428,4.0
31429,2.81
31430,4.2
31431,3.295394553021026
31432,3.1886140465488455
31433,3.75
31434,3.97
31435,4.45
31436,3.704836560343428
31437,3.72
31438,4.5
31439,3.53
31440,4.302859794438373
31441,4.25
31442,3.32
31443,3.7831843021867537
31444,5.0
31445,3.8791694800778522
31446,3.1770565917791234
31447,3.97
31448,4.290205703743924
31449,4.13
31450,4.170083346519641
31451,3.69
31452,4.149689438678252
31453,3.76
31454,5.0
31455,3.8991794616073756
31456,2.81
31457,3.73012409417893
31458,3.6515134868138888
31459,3.75
31460,3.9
31461,1.0
31462,4.154233051519778
31463,5.0
31464,5.0
31465,4.0
31466,3.72
31467,3.7402274332897063
31468,3.18
31469,5.0
31470,3.97
31471,3.9847484571306593
31472,3.361262679205698
31473,4.4011477457271475
31474,4.78
31475,3.8206374218344985
31476,3.72
31477,3.9464102639171106
31478,4.0
31479,2.75
31480,5.0
31481,4.36
31482,3.73
31483,4.43
31484,4.06
31485,3.664983581672023
31486,4.38
31487,4.276894855888359
31488,3.62
31489,3.7
31490,4.0
31491,3.73
31492,2.66
31493,3.14
31494,4.0
31495,1.9668937918299552
31496,4.66
31497,3.1
31498,5.000000000000001
31499,3.6387274472843547
31500,4.154354039796097
31501,3.471043293047468
31502,3.8271781092098083
31503,3.63
31504,2.0
31505,4.2
31506,4.08
31507,3.6
31508,3.7236469261972425
31509,1.0
31510,4.053494430282898
31511,3.08
31512,4.046354804273857
31513,3.5986715412184953
31514,3.96
31515,3.65
31516,4.2
31517,3.04754955062306
31518,3.29
31519,4.1
31520,4.867822551561309
31521,4.296653504121499
31522,5.0
31523,3.73
31524,3.86
31525,3.63
31526,5.0
31527,2.945442260154224
31528,3.74
31529,3.2101280203067697
31530,3.56
31531,3.99
31532,4.77
31533,3.93
31534,5.0
31535,3.73
31536,4.14533838725863
31537,4.33
31538,3.84
31539,4.23
31540,3.84
31541,3.36
31542,2.0
31543,4.11
31544,4.26
31545,4.43
31546,3.72
31547,4.591561914969141
31548,5.0
31549,3.9495016733532102
31550,3.670927835445082
31551,4.690222666432935
31552,4.11
31553,3.16
31554,3.72
31555,3.4688231764932596
31556,2.5497384513569408
31557,3.76
31558,4.02
31559,4.10752882253192
31560,3.16
31561,5.0
31562,3.5354272474143014
31563,3.4
31564,3.35
31565,3.375663610318225
31566,4.638436490348991
31567,3.3
31568,3.8537765608451404
31569,3.9
31570,3.9683186722410344
31571,3.7675515373329467
31572,4.13
31573,4.55
31574,5.0
31575,4.57
31576,3.3569449470365686
31577,1.43
31578,3.9
31579,3.61
31580,4.73
31581,4.56
31582,2.57
31583,3.72
31584,4.5
31585,5.000000000000001
31586,3.5
31587,3.4
31588,2.6279219466175494
31589,3.52
31590,3.5902774918004807
31591,4.35
31592,2.6251499084213483
31593,3.85
31594,4.75
31595,4.061367117516215
31596,4.2
31597,4.6427188107670805
31598,2.75
31599,3.86
31600,3.97
31601,3.6097254452609673
31602,4.953009245023373
31603,3.133145525100441
31604,4.05
31605,4.33
31606,4.19
31607,3.0
31608,4.04
31609,4.168497044859903
31610,3.29
31611,4.54
31612,4.16
31613,3.0
31614,3.58
31615,5.0
31616,4.16
31617,3.3
31618,3.8633037659475993
31619,3.84
31620,3.79
31621,3.93
31622,4.47
31623,4.14
31624,2.7863687407156483
31625,3.534999844033574
31626,4.97
31627,4.58
31628,4.76
31629,3.837219341056606
31630,3.25
31631,3.69
31632,3.57
31633,3.9896045301243097
31634,3.47
31635,4.0
31636,3.83
31637,5.0
31638,1.0
31639,3.82
31640,2.6
31641,4.1
31642,3.87
31643,4.075736973334507
31644,3.532162052904037
31645,3.06
31646,5.0
31647,3.7648733286705327
31648,4.31
31649,4.2385768438334885
31650,4.148206163547036
31651,3.87
31652,4.999999999999999
31653,4.058432189626767
31654,4.236317906704139
31655,4.583571791813439
31656,4.999999999999999
31657,4.0014865660873795
31658,4.0
31659,3.779000887035754
31660,3.8490986831083767
31661,3.0
31662,4.43
31663,2.7309829681463023
31664,2.9728354568742357
31665,4.176324316603384
31666,4.28
31667,3.0
31668,3.97
31669,3.255466170966398
31670,4.56
31671,4.05
31672,4.2192172863724915
31673,4.018234358095779
31674,4.470013635528454
31675,5.0
31676,2.4
31677,4.026922590796349
31678,4.028285909054762
31679,3.75
31680,3.668795213397983
31681,4.02
31682,4.33
31683,5.0
31684,3.62
31685,3.0
31686,4.11
31687,3.81
31688,3.67
31689,4.24
31690,4.490178963685388
31691,4.32
31692,4.1891895900938385
31693,3.3607304746922964
31694,3.268341457134866
31695,3.3464945452160135
31696,3.52
31697,4.4
31698,2.9919871443210075
31699,4.458700147848024
31700,3.917625581996774
31701,4.14
31702,3.728139506709337
31703,3.15
31704,4.33
31705,4.67
31706,4.41
31707,3.651427333808096
31708,3.6464499502632197
31709,4.181045807257292
31710,4.074005458217625
