,user_id,business_id,stars
21477,wY2JxSNJ68QFpYtKZa6aXA,yNVcnSaMSrTmjJBMrHTy9w,4.0
210621,mb2ZCVoglkfitoBGR1lk2w,J7KlrDFrriWoRkIUVNRPbg,4.0
160591,DtH8ObfZ5lYf7ehZ-wsU7g,5N8R7ALESZ30EoAzVJtabw,5.0
24516,vOcyVtgQyvt56awRyu8W_g,fq1gYSEDB5tZT1pUCdWVkg,5.0
34886,vsXeuATb17ZbXFPO3i5FNQ,DA-ddRqcReCe_DcXKicvsQ,4.0
111109,mR8R3HEfqUClez0x45Nk5A,sh8pjHrWavPdD6qUeSDu1w,5.0
42520,V_d-f3wYgulAqNLVZijsLg,b42EKdSk61zd_FEqEwioYQ,1.0
194042,WVHQnK8j8dDbLbEFxaRRSA,05BpxQYVbywxliQ9yA0CKw,4.0
110911,1FpuNNOdB_TYw7J2Zll1RQ,Yq92uUpugGyJLvDtcDRunw,4.0
188205,2hVmU5CKPv7A1akgcE87gw,WiEXcZkO0dYfEjesN9SRsQ,3.0
136941,-xf_jT0vDtaK9BqT0WGWkQ,50pDd3dmJCb6m9JxBUq7KA,5.0
104705,A9M5QnBNijp_-2fb743mRA,MMs2BKvQau-kSl-kmNRcAw,3.0
199560,X0ia3O7Xcnom7rFwrTYjUg,6lCFq6RQxctSW37yNYZ5wg,3.0
160902,zTK1nPD2Hpa-ksSXsE-JzQ,TAoN9nsibXOxsOnnG7Kd_g,5.0
244283,XWwU94z_TQjnr66xVfv-XA,Ks0M3J4vZAKsHPuCINz5fQ,4.0
118347,SQdIoPKMTBFqYlu4qsN1Zg,gYAM9MZ_s-YKIUZSZ2Evyg,4.0
185529,_n5od6csvckC5rtQuxMUCg,NC5V6ZbGYM8hKcmj_nlOoA,1.0
149343,QZzQuuXSTIVF1wfYqO14Lg,UXFLCGw1yOCajlMONYQM1w,3.0
98979,2KnoduMAam0OkBERfv6Uvg,qWi9dNGo9D9I4F9RANc-6g,4.0
231004,JkPKSEM6pir_cAahjETyUA,M9gwHW1oIiIqjdT76yOBDA,2.0
158289,XZGGFHH_oBVp05qZ63aFfg,h5a8aJ_Pd71JzUGFA-IaAg,5.0
121950,DjfJiTZfHU9OFNa82Aumng,UvF68aNDfzCWQbxO6-647g,4.0
104163,XcqZ6PojfxDXVVw8lXE5sg,5r6-G9C4YLbC7Ziz57l3rQ,3.0
189752,4NnR45H8YlTrsCZvzyq1ww,8K3CRM4COa0SSBEvli0fJQ,3.0
112875,9iK43Mw_MVxzaxmUfF4lDg,VFrSIKxEQvgNowJ0PJxUzA,4.0
146687,4im1SrgYVNHSkxZyJKg9YA,Bf2fuqWbHd3L-X69FSMvmg,5.0
105084,V3qQ_Lm_x3k7YefJMFSbZg,gtB-1QxTscdPj78UE5sWuQ,5.0
199415,DaasJw9kEJQNyoh06RJ00A,hU7z5Jtl57RIODS0hPg9Ug,4.0
22481,jyTqrZfDkdFk7R5c5KjBxA,9mIm1ef-NVDQHFE39Faxxg,2.0
102861,VbHUkjEWOTQ_ZDHZz33lQQ,tCJGEQVqjELLYv3fPNX5Rw,4.0
227610,5_IpHQzrk4Olxl6-ky7lRg,LnRn6ECHdqTeoFF0c8FKYw,5.0
112400,VfBZQC6E9sWjwbkIwd5OhQ,CfjExSZFfmOM3BYGzd120g,5.0
181720,GD6m5dlHfUREBSe2jBXLpg,GUVfoORQiLODnXGVIEn7yg,5.0
241857,4zb6ONJwUPR5u5krmetEHg,v1DdKUcs-KxR3JV_vE8nMg,5.0
185139,OepicbUeYRwxGWM_rp1JRw,bIA8SE0KHRjzh5WmN8iEkg,4.0
201854,eRvPOtsjkzTjn0f__HaXKQ,ax4ztJvW28xgGvI0OPqGcQ,5.0
94180,YOdEs0qyNjjC6XiKwJh6BA,91FlIjn-FabJYjJ819gwbQ,3.0
165419,-TKa4cXXMZ2XnQSTSWkASg,oPkaBoX_0hVIBV_VXp7nlA,4.0
25917,SHcPVk0oUk_ZROCyE1tTSQ,EwGXv_d6zAgkVPuXRI2A8A,5.0
50947,GadSxlAbF14ZUby2GH5yiA,m1tcZ2kveqcWrDAZ4CqpNw,5.0
14218,OZqI0nyAcmGHhzNB2Sq3jQ,N5mU4iB5jCy7B4re_i2jIQ,3.0
223658,3JE-MZPCp5T81fWEKzEcOg,UpNnjV6p5GVPX6r_itOGUg,4.0
214811,XgWWPKPV2VkbZFvua7Hv3g,JxKWfZ6hG8iRnK8QL65jTw,4.0
135860,1ZhbSKDJ20lmVts0566zaA,9Jo1pu0y2zU6ktiwQm6gNA,1.0
248764,5r6AnsJ8hc966qfhpVMPug,PPUYMVzfMKcTkcEtjCh5_w,3.0
77071,tJ1qdNdG0tZywbgH9uw9qw,YPBVDjYEsPMnzwo_AcNVYg,3.0
1555,W83YXXC0LgLS-m8VTfeatA,mYlNFkIiFY3SyDl-nPWR5g,3.0
220974,HyLzhxSvVmWTakKJxICkPw,ccoflrCjKB_D06Cc3vC6Ng,4.0
110469,UKvIklJxZRZD93MwbzPX0Q,OFdMlXxtkU_nUh8jJ4W6GA,5.0
155492,HfvijWNOZzGPfp3NnVWd9A,NjDC1Evc2Wa6ykj8xVpoUw,4.0
172752,-wQsmbrt8rfjKn0Y7OynOg,2UFl9gLOQrSGY2sPu6U-kA,3.0
152953,2MgY-BzBUCGoAUdrPiHz1A,-nKIDHXa5H23rq8d6KGT_Q,5.0
87842,tWJGcV5XnnsVLZbvr1KXAA,mDiFWhywAziq9SKnj6am_Q,5.0
105215,8emAGZJSbeEjbNw2nKv1hg,HAN3oWiJthngBAdalP4ggQ,5.0
80378,McvxXhKDFJCQMAryDi8EiA,e2SP1ZLQI45948rv_sNIUg,4.0
114482,cTf5rrUd253mkJtUW0DYKQ,vFfU79z5a5jQaQA_ka2ftA,2.0
36737,Uhdl0fTTwGf61kOK3XHt4Q,IT0IODInyhKbG4a_ka71MQ,4.0
98828,VbHUkjEWOTQ_ZDHZz33lQQ,YruYVhml6TGxHNzgrz8jFA,5.0
87599,z16RkzLnAY9FECSrR9iPNQ,Z4MvEVylnZPW_vddQc2Ihg,4.0
237818,dzDcjiTR7vD8OIgIq1zuZg,EDcZRvERC22Cvw1yi4-VKg,5.0
149146,R7YfpYH3kjp1C8jtebYApw,o597EK6uvR5RuPMZEwYCUg,3.0
164881,rzTHDO7RFgZ6gQbKuxmYnw,znH36RmIAI4wcHy9WiEO5Q,4.0
102162,TkFcPIHDPx43OqnqZ_ElPQ,zwvshlu1bE2na9sXYrP0TQ,1.0
186543,jBi8o3tM-EEwwW2zxDYFGw,gOvEzwpu3KbW5aJReQzYRg,5.0
198909,dh_2BNnKPlvp3OW3TLTDNQ,Bx3aKLDBOc91UmdQxSnTrw,4.0
57249,9W-S6IRC-fSYXE9fYvvrYw,DB1kg0GJZXNrFYZqsxeavg,4.0
222201,H8tBIl_qxJAnC0_FOP5_ew,fZGTgKUNKKuOKC2tg4pQFw,5.0
185146,OepicbUeYRwxGWM_rp1JRw,GtSNTE2qMOZBlj0noCgCGw,5.0
14931,7UOGJUyi33IgURfRawe1Yw,JFPKfg_FNxCD4mNqAAAllQ,4.0
197492,Ngv9qafyx1hGiRatPcsIjw,v91eTDokcNCHzRvmamWVog,4.0
107552,rLpq9zNFLgyVYQrN8Gn-Zg,TLMysu1mWiLEslCBon5W1g,5.0
145702,ogkSx3LzAZrY7ZwFz5JV3A,E-LZ0Xl1ETDeMrtM9H3-PQ,4.0
21268,BHi-Jt5oydpBJ8zwNp80eg,L23qeWacyCZFjF9DL6o04w,5.0
22665,B-G_Zm_GtbPRUDxQhzhDtQ,IRd0jvnfJ3tV6AMlYMajzw,5.0
2898,Lpy9zocItIGHWanFaa1X5w,ApeTrSttf8f4KUrBVtcKgw,1.0
227597,Ase_kJIYuT6yOsqqVPuWUA,DuQtouEXOfo5K4ukON3qwQ,3.0
102809,QJIAoEOlZAfOFD7jI57Q3g,K1qs4e30yoln6scnm-tmyg,5.0
109211,oWuINpXVECuBfrZ3nrPtgw,wKNnjBz2Ujdh_tlrZtq9aw,4.0
244276,XWwU94z_TQjnr66xVfv-XA,9wjTzw8bEYOTQJk41V8WQw,2.0
114484,cTf5rrUd253mkJtUW0DYKQ,UvF68aNDfzCWQbxO6-647g,4.0
198101,D-Xsdu-s-Koaj1nEdvyv-Q,EB0vzUuimM2nRXND5VJkIw,5.0
117326,VTjCebjbadCMAGRoXvs7Zw,E7wlbsQgh4S38ESTSdMe-Q,5.0
79328,hmHPTH22A2rx6dFPwH-Q1Q,_4noxz6NM0gBeVhZ58Emtg,4.0
102799,Owh93b4PdkdggVlRRCxmYg,fjvu3PkvrTOoIjNqL1vrJQ,2.0
38241,q_AwJjF1ErQZeqjXcvFZtA,krPKgiC0EolDhSHz3kLp6g,5.0
169275,eWTcL7Entmsie5sl5xzJIg,XqRY9T8s0JhdehfSmXhCxw,5.0
152740,M8qtHOIuyz0ejy6APxC6yw,ZrFqa9sUaF_X8wbNz29Qbw,5.0
30180,yoWFS2hsET9ht9TA5ZvBPw,vkQrIXyeAn4GrCnrk2haRw,4.0
114486,cTf5rrUd253mkJtUW0DYKQ,CMCAZVvZlP0ztWo6fhwnGg,5.0
45995,ITQb0WmaHAA2qAEmfLyk4Q,TfabYPasZ1oOMN6JLa-yvw,4.0
122678,u53sKuzUuiV1xH1QzKmb6w,q2GzUNQj998GSC8IhkN9hg,2.0
28517,L0esicI9OYKchN9bbgzMTg,nMaIIKEAW2cTEWbEyeFyXQ,5.0
44966,zZerYQbDogTibXTuo9ERIg,ItqPtxnayraXSlBS0EMOgg,5.0
45092,BkDZg4FjGJNY2XDCibd6gQ,ZojKxVZmp2GVv1negJCOrQ,4.0
20238,o2Rmt1GV3_OC8E3OpNqPYQ,oE6gKgUfMd74m77d6hG9qg,2.0
225722,hufAJANSZquyajMYk6KUGA,zLEvIXFzISHfYXSOmZQkjw,5.0
28223,bj4kU7aPmcTZmj9SOKYk5Q,nWW6fBfBljiRFa4sG7TyxA,5.0
199623,pZDjNlLNHjFF5yr-QOkaJw,vCjX7hK0Aq1d8KcrhwwxTw,5.0
133878,v2Q0LWMJf-0THkA6A23jNQ,SU6DscrONGa2tOB2th7RJA,4.0
109668,4IognN9kJOqV9tdh_pUM0A,l8ewXyH88N5Y_BOPXKAQZw,2.0
54419,sPphwPPIegpOYso_aaATyg,8J4oT58-Nc-q1bpF9CRTpw,1.0
184034,S0Sre9qKKPeuyHTZn_WdcA,najluTSbgZEpCdLIbpvnxQ,5.0
68959,hN9UXjT-_9CStA-6Ia6HbA,cKRMmytHxaSt8F0SMEzKqg,3.0
244563,XWwU94z_TQjnr66xVfv-XA,T5UBAJt5Kod_wQGbH6m9hA,1.0
17152,taIhTxonca_o_r6Oy6V92Q,hxe8xidZ04BfdqQ-oUADiQ,5.0
104370,KtkH8lQ4WmIEiKFuomah5w,rFgjFYFwDoBoMuJEanq3Vw,4.0
196420,7XQcYvPa2OO-Q7S7XVpH-A,zJzkL4VHHksVVGepR1IAGw,4.0
112900,4U6x9SGYhc66BAo3LYJfyA,DyCv2ubxeygyOUWJ4lnewg,5.0
150965,kWYT-6o0XwgyEvZ5s9550g,hINfDEJ2sAp19-Ebp8NoQQ,5.0
94102,4V-e1tzaMdHDz72G0ibh4Q,0QHMAUi6NdOUZ1ckXq0-sA,1.0
108870,mR8R3HEfqUClez0x45Nk5A,63qPRnFAjxtchnSTWBxwbw,1.0
124395,zIj-0Aa0bLomrCIsveQ8PA,Kvk--WoVONE6yQ1pN078_Q,5.0
14466,bV5sSpx5HAGZgqni6mU-Ww,goZV-PlwLJOB8s5O3GruxA,1.0
171190,Pe8L4wOobETKmU_wpRn54w,8bYXg27QEoAx7us15eIL5g,5.0
127705,ByTmNTB6i-kDcA6SFPZMSg,_q0loz1NB0MdBFbkuXSuzA,5.0
134697,WdZXKWoC9OC72kkvHZhUgA,uwBJlA27pNywYTlPBiSqVw,5.0
71633,UdxFxehb9FS0UiFE1n9MNg,HTkY1GABYTivk-DKWyrlEw,4.0
213834,2-9WwNtvP3zY4ozsfLx5Lw,XiMvHK4Nq0xPa1GOtdKzdA,2.0
35217,c5BgNtehrBsJ45AAAJ67Gw,fsBkvL_4dOEO4A2DnhG57A,3.0
250157,gBlQZRYejzVuR9ni_JxWJw,FJMMPL3pxAPYGEPB0Hwlhw,5.0
68470,-wG8QjqDOMFkmWYoYE1acw,Tmj6c74wRTqvBvWHqlFFzQ,4.0
148395,dN9nRZmDCk0wk1Uya5kCRQ,vjSlRnCoLKa9p1bVXZtXtg,4.0
84010,NlQLVKPArUnXnYJOC_3KdQ,nzaquapFlE_67JIBdxV_ZQ,4.0
225455,awAYFR8liRE8HimuzhpE2w,MQEpDvkdL39hh1N0We3Vaw,2.0
55362,J2ZPihnZuKk6h5SrxpOBmw,oaqbLDW3wNqkynlnp4mvlw,3.0
154103,9Nmz9iRhR9x5YVjUM_bQZw,7wHLFohwCw8l6WS-feLjeg,2.0
120167,utFxE4b_kN_AIoFrUs-BAg,E0OKctOhZpUQgwUUBc_RwA,5.0
238097,4O1r6GgVi_hAiOo4igcMgg,eSlmVbicgkhtD9niSuReJw,1.0
218447,GLjJP23cKxHYbfLh1zA1uA,RixnVQV24bc3p92mSntaVA,5.0
245955,1NI1Jd5z3yC3XR2wmnBYCQ,aKcqKNcbwNydCBnvAA4TeQ,2.0
240044,lgc_n2qu-uI6Jg8OxPmA0g,w9s8QndxlEbqlQFwzkKuRA,4.0
47693,cb_qwFCkg37fmeyXn7w1MA,1WHM7EnTMSjteM9UEr86tA,4.0
110714,qBxgKAI44hmlSbcIdOozlg,DiSARzaWBeNyB4oU047TcA,5.0
230786,k2BlFZAJnrjIIRCk5Jh-HA,v_UM-AW9YYTCbWUNa-w1Gg,5.0
214602,d39AYrYZWDsRLhRiOeb1pQ,YDDWPuh3dgRF99TS_Yqv_A,1.0
205941,iU-TMVMFLXhVXnScqIYIvQ,CN5nuUQod0f8g3oh99qq0w,4.0
166727,zmFRHyeRAGagONM5hyVWeg,WdBWhGe4Siqg3IYTc4_K4A,5.0
141248,jcocUbSjVPDDUZAAMJ8oJQ,HYKTKG3X7jtLe6elxp63JQ,5.0
66848,Ip7ohrETFT2zS-dGaKu4hQ,gp9ZESRRNLqWfgJtEzPThA,4.0
165651,HTe6E11xxgu-whSUB3j0RA,gcNC4k7TZJVX_1YHdIkDNQ,4.0
46601,zg7PG_AEaCupikuKVVM_4w,tngl2VZ4VGpK3qFpmU0NMw,1.0
223830,HlzXUTsLe7eWilEq5qF-DQ,kJAmLFgiIjtjULunpr3NNg,1.0
97463,hZW8nfYutrzYHpzm3H6CvA,O_J5e6aoskxhGx8meOm1Og,2.0
153185,o8g96oeO7GbKJffHdIYH3Q,C3gKBIsZKR3bp43BbOu8qA,4.0
11623,nqUouGvXBNox2UOhYoJoBg,13RpfoJXpRseXTW_RyEyPQ,3.0
92191,0LUhlGrFxRKfZuylNV424A,k6EQholZjA03b-O6foAPCA,4.0
26918,3CoKirgKy131Efos7iAVjw,9rqcx3TaIo6Tkacr81JlYw,5.0
20925,hVidDZUvOiy3xl0v3WKJlg,0Q8qkmzeiYCTs7taERNHMw,4.0
54827,BlN159yMZqj5fTfNRjdang,I-VD-o4JDGSG5GHQ2EbrVA,3.0
14149,pm2Cp3OcsluAyoFYAeVv6Q,zFGqtqlZXQYYhBozM_ZpOw,5.0
53982,erJ1AKRVLw-RvFKSCGkveQ,ml_Fo07EBZQ8uSSnvkZb3A,4.0
111219,WUnt5cfO8vj2xqMnSoznZg,gjCmXkMNVE0JSk8puUwv6g,4.0
86492,cF5eHQzqfvfycUFXqC-FgA,mFSPJybyM4RI81edVrV4-A,5.0
241425,uYg-jzq1OvXcCriS-306AA,QssWqY44im2rA8hGmicv_A,3.0
242009,jaE3xXZfU03fpLvRg4RFtw,q5SoWYsF-u7zrlYWGnkdjw,5.0
242220,rLxuEIbYiEqcT8zHkruiTA,Q7LXetNm-Aj34cv37TMp2A,5.0
164003,anppE2ZJmQG6vhUjTKBiiA,CUivTcULsu5MJIYYNVm1zw,5.0
32484,1BFX6hWQ51fbjnb9Dr3jXQ,8cjXEmuqgCbIRudb2D52qw,5.0
244597,dZN6XtmE_LIm54KStP15uA,nQD284VfImPe_UXkmq4yaQ,4.0
174365,jSx9cDLKE7uM0_yh8F1fqg,CTJnbFKMq7Nv7xnLmjgOyg,5.0
74980,u4jx5g5ZQzqB_eBO2hCKRQ,thLX_k20SPJ0KyusGTBIHw,4.0
136703,_ZFMWK6MC1fEzdyEGdHKLg,-Tpo5r3kF_z4iilx8JXhvA,5.0
163557,-KpYFwoxCohUU4lUCkVV7A,bZgfnQtLXly82_XmLBqOwQ,3.0
180104,qh5dn38sYOFhh8e3GC7pNg,xAg2w4pxJURbB2edAg2wMQ,5.0
172539,K8xjDCRZnzkDHuUcCPaBmA,hVC6E29dg5Rx4ADSxt3kTA,2.0
135670,y4mvtN9wEKC12DlldzODMA,rtlsfmdufArhk-47sWIf2w,5.0
228270,B_c9I9ohbZ1Xyt16ldCzXQ,VgSF_jQ8St7A2DhdafRDCQ,1.0
245409,qVj2tbpqmWFWlt1qoMKbag,Wc7Hld-DTJbss8CndeIylw,5.0
211707,5tU3CSGq3JgZkBottDARvw,AMTNJbYbu0OMMAkx4meQxw,4.0
27730,HgBktYVVMfQHhfDUyWrOEg,RycZOiohghoI0Ssg2Qqgqw,5.0
118670,Xui66oxfej0R_c3yDE14Kw,Kut9tVbDX_f7qKMRRoXg3w,5.0
105997,2vp6oP6oY8WtGz3tdswEVw,_6Brh4UGrsnakkBKT1H_Qw,5.0
230586,FDqSh0fyyor-6qzNfR0SpQ,pHJu8tj3sI8eC5aIHLFEfQ,4.0
33755,cxSZ9yyWPfkXlQJ5Ux9BUQ,7tzXkDX8HmpzRRoJyLBKcA,3.0
125759,BC0kO_UYy7iSV6aIsMa6Sw,bWucOPNoIjd8ECdiDyVq9Q,5.0
14900,OZqI0nyAcmGHhzNB2Sq3jQ,bKxKPGmkwH-Q-GSbt7chNA,4.0
114812,GF_PD3mTLzoaeUfZhdUOxw,xR7t4xCYRYEe1RjpYjBbkw,5.0
75264,nmMijtkizXuvscHqkvg7hQ,vYbpodi9utup_njMK5PAfw,1.0
172619,Gv7Cmnkyv2v8kTMD8clMww,eJNHwNoCk_hZbK8AeHDZ9g,5.0
137231,o6SWqk4Li1Pes5EuWuU49Q,mUW2zgEcGVV0ISM2X208Yg,3.0
27602,auh-5rtbd060ZEND_BZfoQ,AFafWFYGKjJZ1pTvjnot2g,5.0
188179,2hVmU5CKPv7A1akgcE87gw,o1-3jLb2XXSe_MoxIOpj0Q,5.0
248892,OdlXRImQUHnQ5cg3fQTsZA,XOMMGur7FZBAhFLhp9JU8Q,5.0
76564,hVp7Ls-IW2zpbfhb5R_rSg,pup46G8qFBG8695RtbQNwA,5.0
186465,FT8F0TU4Feh2wLz8_HB8Ew,rn6a9iHooc4qM80mshJxCQ,2.0
188680,kCj_DrFlMWyeNh_LMeDKww,dNHDXn2ot4mFc2YfIFBNhQ,3.0
242867,r8gTDi40zyR4r9VhiahGlw,Eis_z-uF_2gUf83UE9blog,5.0
245118,BeGK_bhorcfY6rab-_eDtw,rLyJUCwMM1POt7RnFnSASg,3.0
242617,fY_uUkOq6quR0aw4aOI_2g,yGMCl0vYigshkXiZFIDTNw,4.0
208200,JhuPzF_CzT5ilsB_aE9Zhw,dYDuaXVyIXMXlmeMYf2ktw,2.0
201575,CfGCj80EdA-xS-mTWlAn4Q,m97jaBYRscg-hqDjMVIIWg,5.0
151027,y8jJV4AeH6ZEBagQ_ys8KQ,IRd0jvnfJ3tV6AMlYMajzw,4.0
152513,KlPUsXZe9IsV_U5ISWFHTg,KxHDiCOhHWQu_VOw8DMfJA,2.0
8753,KxtPY_fZYlCGM7Y8Ug_xnA,GdZ-Ryn9QzqV4glodYF6Jg,4.0
52861,UHAgUQn4FNO56RVHFdxEeQ,xWpy6al-9u02BZz00Kbbyg,4.0
48306,Kw4ZuLGWYHlocofX_HFL-g,OBzPCuDTMBF4xijlnffnDw,4.0
86915,xg82ZI2KPVadCCdzjhtzAQ,tUiJdFccD4DaEZOZS-IhmQ,5.0
20031,Uj77pODyr_dXt2JuH3XsQw,yf3OwOExDQ4MrmvyJL95SQ,2.0
13284,U1dxFGwklASh5XwSpKujlw,IkLAUX7lZIWqE9_YC66SRw,5.0
210213,SMjI_YGjXZ110nLDNElBvw,MTbh64cQsBJZ6Ogl2xg67Q,3.0
122999,2qyOky0mMaDWV7kRRconeQ,FqXwm6UpihHY7Ha-pr4y6Q,5.0
20138,f5Mebo8XQ3QpfR5oUoSDDg,dTuT_G3Zp79RZmnF3oxfiA,5.0
68330,w0ufm467igqsX1SAMT4okQ,tTzQZTrwBgwxMch77nCJfQ,4.0
32857,ZICeytsBXa415olcLLLBNg,EUQoB_ph7_xIyj7JZGI3bg,5.0
136674,8hbMyONy7kQEVosswobVtQ,z8H4Mdzl4jS9pYswj6Jf9w,5.0
164229,dq3U0Oq-EYdPSideldQSCg,e41TP5cXZqSrz50xCBJqZw,5.0
7131,VqoTZf2OI76Tp4me2Gv_KA,Kuv-QSWUtOm5IjAxcFMl8A,5.0
145892,cqNklQgPdi4S2bDRBljJcQ,DYnFGGYU3SkrKT_G4djpYQ,5.0
23769,mYfBUo3hoDSosLnszj3eiw,08-b4GbZxOzzo9XSJsR-tw,5.0
192015,md9lUbedE1AXNB_vm-gpbQ,nn4ZkIZTCd7jJhxs-P9tHA,3.0
19128,I3FhM7XbqmsRNTLG42hq5Q,PQicuLOZ3uNJKn4PtayjlQ,5.0
122591,u53sKuzUuiV1xH1QzKmb6w,_cs_J4j8XXyBgihJs83qUg,4.0
61800,8KUeG2rGrLCTrJwMl7oo1g,9o-DUVGYaoKkqnCP5BT_NA,1.0
62075,l2uNHbNrt6dmW7PNklJRdg,oo-kGk1BEWpuDvSE4gfmgQ,5.0
37032,PZ_R_KfPmt-S1oX1SyU6lQ,AZQKMMvX9m1-uTdLPMzK3g,4.0
160637,7uPfxvqXsXRMDVU78PwJ2Q,elqbBhBfElMNSrjFqW3now,5.0
132570,jG7130OQWiftvHhtyabsog,r5PLDU-4mSbde5XekTXSCA,5.0
168676,4QVxSp6BcVQ4Hw-9F1pczA,k-drEjxKmfqllwfY90STfA,5.0
243827,BoAhpVxPNOysmXh7V05EHQ,Q7bAF6MrZ8wWfLsxaPl2Yw,3.0
107133,_KcTKQVNJhx_Tyn304Eyog,UYop9KYT-_mJsc2bcH83jw,5.0
197976,PBqvAFxQgNDWvS25BvowQg,OBzPCuDTMBF4xijlnffnDw,5.0
217942,CiOMeom-VwXx51wLn59P2A,JWjL6WTeEIdGN0vOGNO9pQ,1.0
66064,uAj_zcaUlUFa57-IysaYBg,trKyIRyjKqVSZmcU0AnICQ,2.0
4700,4MV_KxypEsioxuzeGbsUtQ,cKLGTr1QHlZMR7Fxm_0xIg,5.0
12449,ydrvbCpOpxOU2Yyo-vDByA,PNTyiqS7R-0c1ofxOfDijQ,3.0
57004,y1yiXi5EFrCLlmblEDWAFA,gMN6VKmu4E1EmlMYzz9A3w,2.0
182050,3Rt5-lvy_aKvM5xaFtJ_Ew,9vkVY5puIHRfKMgJB4LBnw,5.0
75153,EwMpV9WAA2v_DQ3qDb5ikA,Dv0OHpQSL4hOGl2KAEVvlA,5.0
55708,QlzfpKK16UKYbUJYMcrD1Q,DuQtouEXOfo5K4ukON3qwQ,2.0
36623,iGea4wdPSsSllA131FNdfQ,LKuzbx5Yt3yqiokUFdjVhg,3.0
241973,uu5239bEeWE_PXFo9yAx9A,T8xMrEv3s3NvSm7Qtmbxvg,5.0
169603,Kb-kFHW1NBwsN1p8_ppwkg,cWhkUugfw9c4YoXPxXp3CA,5.0
247750,uLZtbmS93B9mV91zFHkOJA,viji5rHhNlsy9w-JmUhyaw,2.0
140209,VlRI_JcsRkX55Krj7oVZbg,AwlvIsKDqB5LeKNWC6k4kQ,4.0
201260,-B3EgwkhHqbjxGnSmOCKkg,wl0QZqAzr1DelslQ02JGCQ,4.0
72459,rzG4fvakx5EmYFGEH6C4RQ,SsBi4mjcfsQJUMkyQlgg1Q,5.0
219089,SDCnHP5M5uDnDkz3SOz7Bw,LGGsxiPi0XCcwcKpKSVZTw,5.0
237278,6rzFasztSG-S4NjTpoe2BQ,bLRjPq9-pAdXirAWWTuZzg,3.0
141098,0tEFTPFIaNqP2vfdh9aXlA,WcdNwJ1DVcHz_8tzuphweg,3.0
122034,PHQUhpxzGeK0PkQ1XCEDVg,JWjL6WTeEIdGN0vOGNO9pQ,4.0
192283,pgEhTBU1Eo2tWKa6_yWOXA,xT2uoooO9YHIR0xN9szbSw,2.0
48165,l2vdLmGmvOzU5dwWx54ZUQ,RwMLuOkImBIqqYj4SSKSPg,5.0
170873,4dY-ahEYVjlMdC6HFgTuqw,DuQtouEXOfo5K4ukON3qwQ,1.0
116927,SJj5QUwLOeElPPTfm1HfIg,sZq-qUvoLgYxlDmIcxYWDg,5.0
42899,yBX9L7Xy_LsABNAeFav2oQ,VVKdJF1c1j7jHWIQBBi1sg,5.0
240054,lgc_n2qu-uI6Jg8OxPmA0g,jq9gzjKbVWgeMYzA0aFzxw,3.0
87318,1XNZSX1PeoS4EHFc7q9ypA,4j0WfdS_lHG9uSH7cd1PFg,5.0
151617,Q76wL1fL7ru6s6fQlJJ9sQ,ojGCRzEym2W3tSTo69fhxA,3.0
177989,OnJarhG0E56Va8yLPYEFJw,iBlQvqiy5Rg2h-y9TS1yOA,4.0
97799,jEIzdKmMAzjkuMCu_0aABw,p8URfi68QVheLkNlaIG-lA,5.0
55642,L0JvK1BtEe5Yz_rmclfcQA,j6bsyQv1QLT1evlCq9_1IA,4.0
236288,2dAxa8Uayyyzn0yQ0nhayQ,rBnpbR-cfCD9CKy_ahCmsg,5.0
197451,6srNbIInHFBAWJCOWJJDJw,-Ht7HiGBox8lS1Y8IPjO8g,2.0
33088,kzcq8pE-zDHE2Y7YaKkqqQ,xB7bsOpJbnK9nHEZw1ARDg,1.0
122007,ZM5ElIN0z-xeX6A7AWMhAQ,24Td_CQH1bonWKff1rt2vg,4.0
108454,878749pbsqfb0FvhDw9-Gg,XGMpMJ94OyHmAYRVMdEnGQ,5.0
28604,h3lx79ykzFDftilrPoRxpw,f4oCyoQczJvmli00m2g8aQ,4.0
125276,jAiGoRmj3eAkeH_3KfudXg,G4X5w5vRQNEFUmrJo6JakA,4.0
62217,6lQaIR85C7PWiJA6cUH2mA,ORNb79LPI1lZLMo60jsDYQ,2.0
237819,dzDcjiTR7vD8OIgIq1zuZg,VZl29j0EMaXP_RLf78sR9Q,1.0
123253,UUx0EJOGvY2-jOMwKOpakg,wrQG6xvECjz0CbBft8oS9Q,1.0
30276,jowWBPDOS-nw3SGIvCjv7g,t8V_P7ZzRrhDQoqeoGVahQ,5.0
55800,oX9gVfHdZG4Dr_eoInGaOw,v6dqe7U2MVtaWyHbvtw_tw,2.0
85492,R6uHquXes4TAROBbHT7XDw,NUhHkT1wfXsTLxt_tWwVXw,5.0
11297,z0Vq7fNo_uCI6FRkHapOQw,TeggG3duunpoy__1Y2SAyQ,4.0
51932,jr8t3KjpgUnt9aPMBR8exw,JgkWj-e5lHRNvj1lFrZ2dA,5.0
189890,PVl5Y17hJV9qI6g5Y9siQg,v9u0NgjA4iQeKGevFnYSCA,5.0
121717,IRFsHmkjsecIpfwqS_qUeA,o69XnnmtOaj6a2sjOTsGeg,4.0
250166,dGfnu9taTHcCE5dUQNVmOg,taet5lzHXhUGGkPrWcfmsg,3.0
51359,lav88iZlVSdACmpJclz_Ew,8Cp0C0o9CRXdjQCTOoA-Tw,4.0
